id_persona,edad,departamento,zona,ingreso_mensual,ahorro_mensual,acceso_credito,tipo_institucion,frecuencia_ahorro,historial_crediticio,tiene_cuenta_bancaria
960,56,Lima,Urbana,1119.06,438.39,Sí,Financiera,Nunca,Bueno,Sí
961,29,Apurímac,Urbana,1029.73,303.67,Sí,Caja Municipal,Ocasional,Bueno,No
962,40,Puno,Urbana,779.64,224.36,Sí,Banco,Mensual,Bueno,Sí
963,47,Lima,Rural,1948.06,318.98,No,Caja Municipal,Mensual,Regular,Sí
964,19,Lima,Rural,794.9,147.94,Sí,Caja Municipal,Mensual,Bueno,No
965,31,Junín,Urbana,1300.79,120.86,Sí,Caja Municipal,Ocasional,Regular,Sí
966,26,Puno,Rural,2481.1794444783,224.17,No,Caja Municipal,Nunca,Malo,Sí
967,58,Lima,Rural,1413.12,273.2715869111,No,Cooperativa,Mensual,Bueno,No
968,32,Puno,Urbana,882.02,116.61,Sí,Financiera,Ocasional,Malo,No
969,60,Apurímac,Urbana,1589.72,25.75,Sí,Caja Municipal,Ocasional,Bueno,Sí
970,41,Junín,Urbana,1561.45,43.693748709672,No,Cooperativa,Ocasional,Bueno,No
971,26,Lima,Urbana,2264.91,220.04,Sí,Caja Municipal,Ocasional,Nulo,Sí
972,24,Lima,Urbana,1138.06,177.7,No,Caja Municipal,Mensual,Malo,Sí
974,52,Loreto,Urbana,1260.48,401.67,No,Financiera,Nunca,Regular,Sí
975,39,Tacna,Rural,962.83,97.72,No,Banco,Mensual,Regular,No
976,37,Apurímac,Urbana,1324.94,643.93,Sí,Cooperativa,Mensual,Bueno,No
977,29,Lima,Rural,2105.43,318.99,Sí,Caja Municipal,Mensual,Regular,No
978,52,Apurímac,Urbana,1579.64,60.43,Sí,Banco,Mensual,Regular,No
979,64,Lima,Urbana,1560.94,92.42,No,Caja Municipal,Mensual,Regular,Sí
980,47,Loreto,Rural,1791.95,199.23,Sí,Cooperativa,Ocasional,Bueno,Sí
981,42,Tacna,Rural,1653.57,15.64,Sí,Ninguna,Ocasional,Nulo,Sí
982,20,Tacna,Urbana,1002.88,299.36,Sí,Caja Municipal,Mensual,Malo,No
983,64,Puno,Urbana,3133.53,218.44,No,Cooperativa,Mensual,Bueno,No
984,43,Junín,Urbana,1529.49,4.13,Sí,Cooperativa,Mensual,Bueno,No
985,45,Lima,Urbana,1412.61,185.27,No,Banco,Nunca,Nulo,No
986,60,Lima,Urbana,2349.15,173.79,Sí,Caja Municipal,Mensual,Bueno,Sí
987,29,Puno,Urbana,1951.49,248.37,Sí,Banco,Mensual,Regular,No
988,53,Puno,Urbana,1619.7,462.8,Sí,Ninguna,Mensual,Regular,Sí
989,61,Loreto,Rural,1041.01,425.81,No,Banco,Nunca,Malo,Sí
990,20,Lima,Rural,638.15,365.76,Sí,Banco,Mensual,Malo,No
991,38,Puno,Urbana,864.72,238.63,No,Financiera,Nunca,Bueno,No
992,22,Puno,Urbana,518.59,456.29,No,Cooperativa,Mensual,Regular,Sí
993,53,Junín,Urbana,1048.73,195.37,Sí,Caja Municipal,Mensual,Regular,No
994,25,Tacna,Urbana,1956.59,227.79,Sí,Financiera,Ocasional,Regular,No
995,30,Lima,Urbana,1480.78,291.46,Sí,Banco,Mensual,Malo,Sí
996,18,Loreto,Rural,656.82,470.56,Sí,Banco,Ocasional,Regular,Sí
997,40,Tacna,Urbana,1779.32,390.53,No,Caja Municipal,Mensual,Regular,Sí
998,51,Junín,Rural,1240.89,296.82,Sí,Caja Municipal,Ocasional,Bueno,Sí
999,18,Loreto,Urbana,396.32,49.492010375151,No,Banco,Mensual,Bueno,Sí
1000,25,Tacna,Urbana,1708.09,341.02,No,Cooperativa,Ocasional,Bueno,Sí
1001,43,Lima,Urbana,1152.66,105.41,Sí,Banco,Mensual,Regular,Sí
1002,36,Apurímac,Urbana,1837.96,372.0,No,Caja Municipal,Ocasional,Regular,Sí
1004,24,Apurímac,Urbana,1188.02,381.26,Sí,Ninguna,Nunca,Bueno,Sí
1005,34,Tacna,Urbana,1011.65,396.26,Sí,Banco,Mensual,Regular,No
1006,53,Loreto,Urbana,1604.14,140.6098318009,No,Banco,Mensual,Malo,Sí
1007,42,Puno,Urbana,2072.24,526.78,No,Ninguna,Ocasional,Regular,Sí
1008,51,Junín,Urbana,2006.04,356.44,Sí,Caja Municipal,Mensual,Regular,Sí
1010,39,Junín,Urbana,1316.24,145.28584357754,Sí,Financiera,Mensual,Bueno,Sí
1011,47,Junín,Urbana,853.86,409.74124553101,No,Ninguna,Mensual,Regular,Sí
1012,36,Junín,Rural,460.24127528223,346.67,Sí,Banco,Mensual,Malo,No
1013,37,Tacna,Urbana,2089.43,499.13,Sí,Caja Municipal,Mensual,Nulo,Sí
1014,48,Loreto,Rural,610.11,143.49,No,Financiera,Mensual,Regular,Sí
1015,36,Loreto,Rural,1979.19,196.8,Sí,Cooperativa,Ocasional,Bueno,Sí
1016,33,Puno,Urbana,1962.7,422.14,No,Banco,Ocasional,Bueno,Sí
1017,53,Junín,Urbana,2518.79,173.38,No,Cooperativa,Mensual,Malo,No
1018,54,Puno,Urbana,1098.97,324.63,Sí,Financiera,Nunca,Bueno,Sí
1019,40,Apurímac,Urbana,560.76,337.17,Sí,Banco,Ocasional,Malo,Sí
1020,39,Loreto,Urbana,994.49,494.04,Sí,Ninguna,Mensual,Regular,Sí
1021,53,Junín,Rural,1762.32,349.0424154968,No,Caja Municipal,Mensual,Bueno,No
1022,23,Apurímac,Urbana,2037.7,291.04,Sí,Caja Municipal,Nunca,Bueno,No
1023,44,Junín,Urbana,2173.06,147.39,No,Caja Municipal,Nunca,Bueno,Sí
1024,49,Junín,Urbana,1430.13,453.11,No,Cooperativa,Mensual,Regular,No
1025,24,Tacna,Urbana,1413.06,9.54,Sí,Banco,Ocasional,Nulo,Sí
1026,47,Loreto,Urbana,672.03,279.35,Sí,Caja Municipal,Nunca,Regular,No
1027,24,Tacna,Urbana,1306.9,276.49,No,Financiera,Mensual,Malo,Sí
1028,38,Puno,Urbana,1634.37,281.34,Sí,Financiera,Mensual,Bueno,Sí
1029,46,Loreto,Urbana,1741.98,287.44,No,Banco,Ocasional,Bueno,No
1030,59,Loreto,Rural,1695.68,10.48,Sí,Cooperativa,Mensual,Malo,No
1031,37,Junín,Rural,1977.43,358.26,No,Cooperativa,Mensual,Regular,Sí
1032,19,Junín,Urbana,1845.23,317.57,Sí,Banco,Mensual,Bueno,No
1033,27,Puno,Urbana,2545.25,278.15,No,Cooperativa,Ocasional,Nulo,No
1034,52,Puno,Urbana,1108.62,269.67,No,Cooperativa,Nunca,Bueno,No
1035,53,Tacna,Rural,1767.33,57.33,No,Financiera,Nunca,Bueno,Sí
1036,31,Junín,Urbana,1096.28,297.03,No,Caja Municipal,Mensual,Bueno,Sí
1037,49,Loreto,Urbana,1271.82,53.68,Sí,Cooperativa,Mensual,Bueno,No
1038,39,Tacna,Rural,1018.46,485.34,No,Financiera,Nunca,Regular,Sí
1039,41,Loreto,Rural,897.02,157.44,Sí,Financiera,Mensual,Bueno,No
1040,56,Junín,Urbana,728.47,551.06,No,Cooperativa,Mensual,Regular,Sí
1041,52,Lima,Urbana,1489.53,437.89,No,Ninguna,Mensual,Regular,No
1042,27,Tacna,Urbana,2234.33,433.68,Sí,Cooperativa,Ocasional,Malo,No
1043,64,Apurímac,Urbana,908.01,89.23,Sí,Caja Municipal,Mensual,Bueno,Sí
1044,32,Puno,Urbana,1162.52,347.81,Sí,Caja Municipal,Nunca,Bueno,Sí
1045,18,Loreto,Rural,1358.38,462.27,No,Banco,Ocasional,Regular,Sí
1046,51,Loreto,Rural,1980.0043720171,418.12664755754,Sí,Ninguna,Mensual,Nulo,Sí
1047,59,Junín,Urbana,2295.75,257.65,No,Financiera,Ocasional,Bueno,Sí
1048,40,Loreto,Urbana,889.4356637117,490.44,Sí,Financiera,Mensual,Nulo,Sí
1049,43,Puno,Urbana,1382.51,117.43,Sí,Cooperativa,Ocasional,Bueno,Sí
1050,22,Loreto,Urbana,922.64,173.02,No,Banco,Ocasional,Malo,Sí
1051,50,Loreto,Rural,2220.06,192.83,No,Banco,Ocasional,Regular,Sí
1052,29,Tacna,Rural,1585.54,458.52,Sí,Cooperativa,Mensual,Regular,Sí
1053,49,Lima,Urbana,1044.82,307.41,Sí,Banco,Nunca,Bueno,No
1054,23,Junín,Urbana,1295.67,476.53,Sí,Financiera,Mensual,Bueno,No
1055,28,Apurímac,Urbana,1836.23,434.03,No,Financiera,Ocasional,Regular,Sí
1056,60,Puno,Rural,1123.93,215.76,Sí,Cooperativa,Nunca,Bueno,No
1057,54,Apurímac,Urbana,476.56,414.03,No,Caja Municipal,Nunca,Regular,No
1058,30,Junín,Urbana,1329.13,364.22,No,Financiera,Mensual,Bueno,Sí
1059,32,Loreto,Urbana,2091.03,100.1,Sí,Ninguna,Nunca,Bueno,Sí
1060,51,Loreto,Rural,2410.84,289.3,No,Banco,Mensual,Nulo,Sí
1061,53,Apurímac,Rural,1952.74,359.5,No,Ninguna,Mensual,Regular,Sí
1062,19,Tacna,Urbana,1028.62,135.72,No,Banco,Mensual,Regular,Sí
1063,30,Loreto,Rural,1069.37,408.61,No,Cooperativa,Mensual,Bueno,Sí
1064,41,Apurímac,Rural,1522.34,656.27,No,Ninguna,Mensual,Bueno,No
1065,42,Lima,Urbana,573.09,77.69,Sí,Cooperativa,Mensual,Bueno,Sí
1066,50,Junín,Rural,1545.73,82.53,Sí,Cooperativa,Mensual,Regular,Sí
1067,37,Puno,Urbana,1134.68,154.71,Sí,Banco,Mensual,Malo,No
1068,18,Apurímac,Rural,908.74,241.55,No,Cooperativa,Nunca,Regular,No
1069,52,Lima,Rural,1069.21,145.37,Sí,Caja Municipal,Mensual,Bueno,No
1070,53,Junín,Urbana,2281.29,320.79,Sí,Caja Municipal,Mensual,Bueno,Sí
1071,51,Puno,Rural,840.6,219.65207048179,No,Financiera,Ocasional,Nulo,Sí
1072,26,Junín,Rural,297.36,8.91,No,Caja Municipal,Mensual,Bueno,Sí
1073,63,Loreto,Rural,1315.7,246.93,Sí,Cooperativa,Mensual,Bueno,No
1074,47,Tacna,Rural,1487.6,142.86,Sí,Ninguna,Ocasional,Regular,No
1075,29,Junín,Rural,1945.67,463.91,No,Banco,Mensual,Bueno,No
1076,18,Loreto,Rural,2766.34,542.34,Sí,Caja Municipal,Ocasional,Regular,Sí
1078,52,Lima,Urbana,676.64,158.73,Sí,Caja Municipal,Ocasional,Malo,No
1079,29,Junín,Urbana,1094.32,60.19,No,Financiera,Mensual,Regular,No
1080,34,Puno,Urbana,1560.92,275.27,No,Cooperativa,Mensual,Malo,No
1081,53,Apurímac,Urbana,1631.34,140.94,Sí,Financiera,Mensual,Bueno,Sí
1082,48,Tacna,Rural,2462.29,518.43,Sí,Ninguna,Nunca,Nulo,Sí
1083,36,Tacna,Urbana,2497.04,311.21,No,Banco,Ocasional,Nulo,No
1084,27,Junín,Rural,1714.87,192.47,Sí,Cooperativa,Ocasional,Bueno,Sí
1085,53,Apurímac,Urbana,972.79,270.87,Sí,Cooperativa,Nunca,Nulo,Sí
1086,59,Puno,Urbana,1008.02,89.4,No,Banco,Nunca,Nulo,Sí
1087,33,Junín,Rural,1195.21,250.06,Sí,Financiera,Mensual,Bueno,No
1088,18,Apurímac,Rural,1540.87,351.65,Sí,Financiera,Nunca,Regular,No
1089,22,Loreto,Urbana,2077.28,311.27,No,Caja Municipal,Mensual,Bueno,No
1090,58,Junín,Urbana,1053.91,46.38,Sí,Ninguna,Nunca,Nulo,Sí
1091,64,Lima,Urbana,1063.09,226.84431913565,Sí,Ninguna,Nunca,Malo,No
1092,39,Apurímac,Urbana,2170.17,248.15,Sí,Caja Municipal,Mensual,Regular,No
1093,27,Junín,Urbana,2135.34,74.05,Sí,Financiera,Mensual,Bueno,Sí
1094,39,Tacna,Urbana,2243.34,541.76,Sí,Financiera,Nunca,Bueno,No
1095,59,Puno,Urbana,571.85,490.34,Sí,Ninguna,Mensual,Bueno,Sí
1096,18,Apurímac,Urbana,1705.98,256.57,Sí,Financiera,Ocasional,Regular,No
1097,50,Apurímac,Urbana,2076.45,369.06,Sí,Banco,Mensual,Bueno,Sí
1098,47,Tacna,Urbana,845.02,37.31,Sí,Caja Municipal,Ocasional,Regular,No
1099,20,Lima,Rural,1407.01,375.77,No,Ninguna,Mensual,Regular,Sí
1100,48,Apurímac,Rural,1271.22,147.23,No,Caja Municipal,Mensual,Regular,Sí
1101,33,Lima,Rural,1529.35,19.025587512475,Sí,Banco,Mensual,Regular,Sí
1102,41,Apurímac,Rural,786.28,229.05,No,Caja Municipal,Mensual,Malo,Sí
1103,37,Lima,Urbana,2821.88,32.04,Sí,Banco,Mensual,Bueno,No
1104,43,Tacna,Rural,1362.34,250.57,No,Caja Municipal,Mensual,Malo,Sí
1105,56,Loreto,Urbana,1646.52,454.69469547959,Sí,Caja Municipal,Mensual,Bueno,Sí
1106,27,Loreto,Urbana,1646.85,320.83,Sí,Financiera,Nunca,Regular,Sí
1107,60,Tacna,Urbana,2485.46,497.59,Sí,Caja Municipal,Mensual,Malo,Sí
1108,35,Tacna,Urbana,1085.65,276.74,Sí,Banco,Ocasional,Bueno,Sí
1109,34,Junín,Urbana,1834.5,145.33,No,Caja Municipal,Mensual,Bueno,Sí
1110,33,Loreto,Urbana,1411.71,404.02,Sí,Caja Municipal,Ocasional,Regular,Sí
1111,19,Loreto,Rural,1111.18,224.42993187124,Sí,Ninguna,Mensual,Regular,Sí
1112,32,Lima,Urbana,2290.73,193.56,Sí,Financiera,Mensual,Malo,Sí
1113,38,Junín,Rural,1373.14,161.2,No,Cooperativa,Ocasional,Regular,Sí
1114,46,Loreto,Rural,1989.05,201.41,Sí,Cooperativa,Mensual,Malo,Sí
1115,62,Lima,Urbana,2020.02,354.36,Sí,Financiera,Mensual,Regular,Sí
1116,43,Lima,Urbana,1643.93,188.69,No,Financiera,Mensual,Regular,Sí
1117,40,Puno,Urbana,2354.68,201.05,Sí,Banco,Ocasional,Malo,Sí
1118,64,Loreto,Rural,1647.83,338.75,Sí,Caja Municipal,Mensual,Regular,Sí
1119,58,Tacna,Urbana,2468.27,342.68,No,Banco,Ocasional,Bueno,Sí
1120,57,Loreto,Urbana,846.93,17.64,Sí,Ninguna,Mensual,Bueno,Sí
1121,37,Lima,Urbana,1197.32,361.07750275466,No,Caja Municipal,Mensual,Bueno,Sí
1122,28,Tacna,Urbana,1529.85,398.69,No,Cooperativa,Mensual,Bueno,Sí
1123,20,Lima,Urbana,800.48,251.23,No,Financiera,Nunca,Bueno,Sí
1124,61,Tacna,Urbana,2318.66,491.36,Sí,Financiera,Mensual,Bueno,No
1125,27,Loreto,Urbana,1388.84,93.38,Sí,Financiera,Mensual,Bueno,No
1126,23,Apurímac,Urbana,774.39,172.34,No,Financiera,Nunca,Bueno,No
1127,63,Junín,Urbana,1203.6,544.49,No,Banco,Ocasional,Nulo,Sí
1128,50,Tacna,Urbana,1154.88,471.1,Sí,Financiera,Mensual,Malo,Sí
1129,56,Puno,Urbana,859.54,304.41,Sí,Financiera,Mensual,Bueno,Sí
1130,19,Apurímac,Rural,2015.57,371.28,No,Financiera,Mensual,Malo,Sí
1131,44,Lima,Urbana,1501.83,540.67,Sí,Banco,Mensual,Regular,Sí
1132,30,Loreto,Rural,1331.86,356.16,Sí,Caja Municipal,Ocasional,Bueno,Sí
1133,41,Lima,Urbana,1930.65,493.82,No,Caja Municipal,Nunca,Malo,Sí
1134,34,Apurímac,Rural,994.89,212.53,No,Banco,Ocasional,Malo,No
1135,45,Loreto,Urbana,1798.85,476.81,Sí,Banco,Mensual,Regular,No
1136,35,Tacna,Urbana,2060.16,55.36,Sí,Banco,Nunca,Nulo,No
1137,62,Puno,Urbana,925.33,353.63,Sí,Cooperativa,Ocasional,Bueno,Sí
1138,52,Loreto,Urbana,923.44,608.59,Sí,Financiera,Mensual,Bueno,No
1139,23,Lima,Urbana,1450.25,200.20096240223,Sí,Caja Municipal,Mensual,Bueno,No
1140,61,Apurímac,Urbana,1199.84,231.03,Sí,Ninguna,Nunca,Bueno,Sí
1141,51,Lima,Urbana,1806.09,160.22,Sí,Banco,Nunca,Bueno,No
1142,39,Lima,Urbana,1542.79,309.49,Sí,Cooperativa,Mensual,Bueno,Sí
1143,60,Loreto,Urbana,953.14,221.62,Sí,Cooperativa,Ocasional,Bueno,No
1144,34,Tacna,Urbana,903.23,309.72,Sí,Ninguna,Mensual,Malo,No
1145,27,Puno,Urbana,1811.56,235.08,Sí,Financiera,Ocasional,Regular,Sí
1146,36,Puno,Rural,672.24,298.69,No,Cooperativa,Nunca,Regular,Sí
1147,64,Tacna,Rural,2476.92,139.12,Sí,Caja Municipal,Mensual,Bueno,Sí
1148,43,Junín,Urbana,2652.64,340.48,Sí,Caja Municipal,Mensual,Malo,Sí
1149,28,Tacna,Urbana,1211.22,60.88,Sí,Banco,Mensual,Bueno,Sí
1150,46,Puno,Rural,1496.81,86.78,Sí,Ninguna,Mensual,Bueno,Sí
1151,60,Lima,Urbana,668.88,180.69,Sí,Financiera,Ocasional,Malo,Sí
1152,43,Lima,Urbana,1757.5,134.26549651368,Sí,Caja Municipal,Ocasional,Regular,Sí
1153,59,Puno,Urbana,1648.38,336.87,Sí,Financiera,Mensual,Bueno,Sí
1154,27,Apurímac,Urbana,1227.86,182.03249387712,No,Banco,Mensual,Regular,Sí
1155,36,Apurímac,Urbana,1602.07,212.88328382176,Sí,Financiera,Nunca,Bueno,No
1156,27,Loreto,Rural,2437.49,262.31,Sí,Cooperativa,Mensual,Bueno,Sí
1157,36,Apurímac,Urbana,1108.54,215.78,No,Cooperativa,Ocasional,Malo,No
1158,61,Junín,Urbana,1602.22,504.47,Sí,Financiera,Mensual,Nulo,Sí
1159,40,Loreto,Rural,1171.34,390.33,Sí,Caja Municipal,Nunca,Regular,No
1160,46,Apurímac,Urbana,1160.47,280.89,No,Caja Municipal,Mensual,Bueno,Sí
1161,48,Junín,Urbana,1419.96,178.95,Sí,Caja Municipal,Ocasional,Bueno,Sí
1162,49,Lima,Rural,2479.75,260.03,Sí,Banco,Ocasional,Regular,No
1163,27,Lima,Urbana,1020.5,399.40535305286,No,Banco,Mensual,Bueno,Sí
1164,30,Loreto,Urbana,1289.92,429.82,Sí,Ninguna,Mensual,Regular,Sí
1165,55,Apurímac,Urbana,1070.32,180.17,Sí,Banco,Mensual,Regular,No
1166,44,Tacna,Rural,1345.19,230.62,Sí,Caja Municipal,Mensual,Regular,Sí
1167,28,Apurímac,Urbana,1260.45,299.58,No,Caja Municipal,Mensual,Bueno,No
1168,40,Puno,Urbana,1301.22,187.06,Sí,Financiera,Ocasional,Regular,Sí
1169,22,Apurímac,Rural,1959.9,94.47,Sí,Caja Municipal,Mensual,Regular,Sí
1170,22,Puno,Urbana,1847.74,220.1,Sí,Banco,Ocasional,Malo,Sí
1171,53,Tacna,Urbana,711.25,519.31,Sí,Financiera,Mensual,Nulo,Sí
1172,27,Lima,Urbana,1250.06,554.74,No,Financiera,Mensual,Nulo,Sí
1173,21,Puno,Rural,202.86,138.39,Sí,Cooperativa,Mensual,Regular,Sí
1174,18,Junín,Urbana,1196.73,435.69,No,Banco,Nunca,Regular,No
1175,31,Loreto,Urbana,931.43,676.32,Sí,Ninguna,Ocasional,Bueno,No
1176,40,Loreto,Rural,1079.2,543.76,Sí,Banco,Ocasional,Bueno,Sí
1177,37,Junín,Rural,1935.38,71.63,No,Banco,Mensual,Bueno,Sí
1178,46,Tacna,Urbana,1404.65,8.2028614999865,Sí,Caja Municipal,Ocasional,Malo,Sí
1179,29,Loreto,Urbana,1421.74,388.9,No,Caja Municipal,Mensual,Regular,Sí
1180,25,Junín,Urbana,1913.89,127.15,No,Banco,Ocasional,Malo,Sí
1181,45,Loreto,Urbana,1473.1,349.19,Sí,Caja Municipal,Ocasional,Bueno,Sí
1182,26,Puno,Urbana,1227.58,103.02,Sí,Banco,Mensual,Malo,No
1183,52,Tacna,Urbana,1810.48,421.41,Sí,Financiera,Mensual,Malo,Sí
1184,34,Junín,Rural,199.82,126.95,Sí,Banco,Mensual,Bueno,Sí
1185,62,Puno,Urbana,1926.01,176.51,Sí,Financiera,Ocasional,Malo,Sí
1186,28,Loreto,Urbana,1026.37,73.99,No,Caja Municipal,Mensual,Bueno,Sí
1187,25,Loreto,Urbana,1404.02,403.6,Sí,Financiera,Ocasional,Bueno,Sí
1188,24,Loreto,Rural,2048.5,421.11,Sí,Ninguna,Nunca,Regular,Sí
1189,32,Loreto,Rural,1913.02,408.62,Sí,Banco,Mensual,Regular,Sí
1190,19,Loreto,Urbana,2477.04,22.36,Sí,Caja Municipal,Mensual,Bueno,Sí
1191,56,Loreto,Urbana,1238.16,543.79,No,Caja Municipal,Ocasional,Bueno,Sí
1192,59,Apurímac,Urbana,1407.75,47.54,No,Financiera,Mensual,Bueno,No
1193,51,Tacna,Urbana,2152.19,242.23037342794,Sí,Ninguna,Mensual,Malo,Sí
1194,58,Tacna,Urbana,1155.22,267.81,No,Caja Municipal,Ocasional,Bueno,Sí
1195,37,Junín,Urbana,1443.58,340.27,Sí,Caja Municipal,Mensual,Bueno,No
1196,34,Junín,Urbana,1685.47,480.95,Sí,Banco,Mensual,Regular,Sí
1197,26,Junín,Urbana,1211.84,722.9,No,Banco,Ocasional,Regular,Sí
1198,29,Lima,Urbana,1428.09,391.66,No,Banco,Nunca,Regular,No
1199,38,Lima,Urbana,1307.34,482.73,No,Financiera,Mensual,Regular,No
1200,50,Puno,Rural,2215.13,231.78,No,Cooperativa,Mensual,Bueno,Sí
